uid,catalog,number,species,scientificName,age,heightM,girthCm,canopyM,address,grade,lat,lng,coordinateQuality,sourcePage,sourceDocument
吴江区-吴江15,吴江区,吴江15,银杏,Ginkgo biloba L.,410,25.5,317,17.5,竹行街吴家弄,二级,31.273523,120.661231,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江16,吴江区,吴江16,紫藤,Wisteria sinensis (Sims) Sweet,120,4.5,69,14,退思园,三级,31.260649,120.569466,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江17,吴江区,吴江17,朴树,Celtis sinensis Pers.,120,10.6,170,17.7,退思园,三级,31.163076,120.693362,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江18,吴江区,吴江18,广玉兰,Magnolia grandiflora L.,120,14,182,11.4,退思园,三级,31.120015,120.71541,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江19,吴江区,吴江19,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,4.5,52,4.5,退思园,三级,31.070807,120.637698,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江20,吴江区,吴江20,紫藤,Wisteria sinensis (Sims) Sweet,120,6.5,66,10,退思园,三级,31.083073,120.713969,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江21,吴江区,吴江21,紫薇,Lagerstroemia indica L.,120,6.8,58,5.2,退思园,三级,31.147559,120.593825,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江22,吴江区,吴江22,朴树,Celtis sinensis Pers.,120,8,118,7.5,退思园,三级,31.120975,120.681213,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江23,吴江区,吴江23,朴树,Celtis sinensis Pers.,120,13.8,124,11,退思园,三级,31.25818,120.64017,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江24,吴江区,吴江24,朴树,Celtis sinensis Pers.,120,14.5,162,11.9,退思园,三级,31.134376,120.628324,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江25,吴江区,吴江25,朴树,Celtis sinensis Pers.,120,13.5,117,11.5,退思园,三级,31.243772,120.721473,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江26,吴江区,吴江26,朴树,Celtis sinensis Pers.,120,10,141,9.3,退思园,三级,31.264347,120.595643,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江27,吴江区,吴江27,香樟,Camphora officinarum Nees,120,16,223,17.1,退思园,三级,31.021236,120.617983,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江28,吴江区,吴江28,白皮松,Pinus bungeana Zucc. ex Endl.,410,11,113,7.8,耕乐堂,二级,31.086201,120.576607,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江29,吴江区,吴江29,木樨,Osmanthus fragrans (Thunb.) Lour.,120,6.4,79,5.1,耕乐堂,三级,31.240154,120.695345,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江31,吴江区,吴江31,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,4.6,53,4.9,耕乐堂,三级,31.269032,120.589471,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江34,吴江区,吴江34,银杏,Ginkgo biloba L.,410,17.5,350,11.7,秋甸村14组赤字圩,二级,31.25452,120.665379,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江35,吴江区,吴江35,腊梅,Chimonanthus praecox (L.)Link.,380,2.8,126,3.1,黎星村20组叶家埭,二级,31.088033,120.587907,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江36,吴江区,吴江36,山茶,Camellia japonica L.,120,4.5,36,4.7,浒泾街兴黎路251号,三级,31.052221,120.657765,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江37,吴江区,吴江37,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,110,5.1,73,5.3,浒泾街兴黎路251号,三级,31.261782,120.589458,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江38,吴江区,吴江38,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,130,4.9,91,5.3,西新街西新弄10号,三级,31.251921,120.641584,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江40,吴江区,吴江40,银杏,Ginkgo biloba L.,310,16.8,273,13,平西杨扇,二级,31.117263,120.555375,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江43,吴江区,吴江43,银杏,Ginkgo biloba L.,510,20.8,367,16.8,黄家溪村大家庙,一级,31.16312,120.624041,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江44,吴江区,吴江44,银杏,Ginkgo biloba L.,410,20,300,15.3,黄家溪村老太庙,二级,31.249953,120.630762,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江45,吴江区,吴江45,银杏,Ginkgo biloba L.,410,19.7,250,13,黄家溪村老太庙,二级,31.222926,120.64315,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江46,吴江区,吴江46,银杏,Ginkgo biloba L.,360,22.3,350,16.5,北角15组鼎方桥,二级,31.084918,120.689381,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江47,吴江区,吴江47,银杏,Ginkgo biloba L.,260,19,250,11.6,黄家溪村西景坊,三级,31.11161,120.579616,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江48,吴江区,吴江48,银杏,Ginkgo biloba L.,510,7.3,36,9.5,东港村6组望洋桥,一级,31.200548,120.606513,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江49,吴江区,吴江49,银杏,Ginkgo biloba L.,210,20,210,7.5,荷花村15组圣塘头,三级,31.06946,120.58928,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江51,吴江区,吴江51,银杏,Ginkgo biloba L.,360,23.2,345,10.5,龙南村朱家湾,二级,31.242983,120.599379,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江52,吴江区,吴江52,银杏,Ginkgo biloba L.,260,22,323,10,龙北村8组北麻寺,三级,31.210022,120.676802,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江53,吴江区,吴江53,银杏,Ginkgo biloba L.,160,20,229,12,龙北村11组北姚浜,三级,31.105085,120.597057,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江54,吴江区,吴江54,银杏,Ginkgo biloba L.,130,19,273,9.8,龙北村10组沈家浜,三级,31.299332,120.629392,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江55,吴江区,吴江55,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,110,4.5,64,5.4,庄平村2组南浜,三级,31.18243,120.643768,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江56,吴江区,吴江56,银杏,Ginkgo biloba L.,120,21,210,11.3,林港村8组栖南庵,三级,31.033181,120.626611,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江57,吴江区,吴江57,银杏,Ginkgo biloba L.,120,20,192,11.3,林港村8组栖南庵,三级,31.256393,120.613315,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江58,吴江区,吴江58,银杏,Ginkgo biloba L.,510,26,465,13.7,夏家斗村祠山庙,一级,31.196232,120.664823,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江59,吴江区,吴江59,银杏,Ginkgo biloba L.,130,22,310,18.8,龙降桥村大悲庵,三级,31.235713,120.598349,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江60,吴江区,吴江60,银杏,Ginkgo biloba L.,710,26.6,581,29.4,四都村3组崇福寺,一级,31.03197,120.653313,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江61,吴江区,吴江61,银杏,Ginkgo biloba L.,330,24,345,12.8,星字湾村1组吴司庙,二级,31.128451,120.672774,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江62,吴江区,吴江62,银杏,Ginkgo biloba L.,330,24,342,12.9,星字湾村1组吴司庙,二级,31.079346,120.593865,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江63,吴江区,吴江63,银杏,Ginkgo biloba L.,360,16.3,330,14.3,双湾村通济庵,二级,31.11816,120.566487,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江64,吴江区,吴江64,银杏,Ginkgo biloba L.,580,24,358,16.1,亭子港村娘娘庙,一级,31.249858,120.718805,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江65,吴江区,吴江65,银杏,Ginkgo biloba L.,110,16,220,9.2,亭子港村娘娘庙,三级,31.113393,120.678119,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江66,吴江区,吴江66,银杏,Ginkgo biloba L.,110,16,188,10.4,亭子港村娘娘庙,三级,31.241607,120.566884,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江67,吴江区,吴江67,银杏,Ginkgo biloba L.,410,19,405,23,叶家港村菩萨庙,二级,31.239116,120.658815,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江68,吴江区,吴江68,银杏,Ginkgo biloba L.,460,13,283,13.5,沧州村墩庙,二级,31.05409,120.63173,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江70,吴江区,吴江70,银杏,Ginkgo biloba L.,230,22,310,18.8,望湖村天将庙桥,三级,31.19649,120.702811,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江71,吴江区,吴江71,槐,Styphnolobium japonicum (L.) Schott,230,5,220,5.8,望湖村1组小墩村,三级,31.041644,120.671105,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江72,吴江区,吴江72,木樨,Osmanthus fragrans (Thunb.) Lour.,130,8,43,7.3,望湖村10组绿莎浜,三级,31.143356,120.622141,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江73,吴江区,吴江73,木樨,Osmanthus fragrans (Thunb.) Lour.,130,7,105,7.7,吴娄村18组五家弄,三级,31.04172,120.674649,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江74,吴江区,吴江74,木樨,Osmanthus fragrans (Thunb.) Lour.,120,6,91,4.6,吴娄村4组北港滩,三级,31.279449,120.6101,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江75,吴江区,吴江75,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,160,8,102,5.4,吴娄村庄桥东路12#,三级,31.263701,120.652631,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江76,吴江区,吴江76,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,6,77,6.9,吴娄村2组王家弄,三级,31.134169,120.714818,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江77,吴江区,吴江77,银杏,Ginkgo biloba L.,650,6,279,1,隐读村8组仁塘湾,一级,31.229414,120.56585,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江79,吴江区,吴江79,银杏,Ginkgo biloba L.,360,21,288,14.3,嵘烂村5组徐阳港,二级,31.199816,120.609291,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江80,吴江区,吴江80,银杏,Ginkgo biloba L.,360,19,295,19.5,盛庄村22组摆渡口,二级,31.216356,120.61903,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江81,吴江区,吴江81,银杏,Ginkgo biloba L.,360,20,280,10,盛庄村8组西方庵,二级,31.133212,120.543285,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江82,吴江区,吴江82,银杏,Ginkgo biloba L.,360,18,280,11.3,庙港村老太庙港,二级,31.294318,120.623782,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江83,吴江区,吴江83,银杏,Ginkgo biloba L.,160,12,163,9.5,光荣村5组西斗圩,三级,31.20198,120.598933,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江84,吴江区,吴江84,银杏,Ginkgo biloba L.,770,30,509,23.1,永乐村3组永乐寺,一级,31.248031,120.561186,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江85,吴江区,吴江85,银杏,Ginkgo biloba L.,160,13,185,15.6,永乐村21组嘉神庙,三级,31.222644,120.567627,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江87,吴江区,吴江87,银杏,Ginkgo biloba L.,160,25,210,14.6,金星村莲皇庙,三级,31.183031,120.583177,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
吴江区-吴江88,吴江区,吴江88,银杏,Ginkgo biloba L.,120,15,135,7.5,新幸村内沙塘浜,三级,31.074542,120.630409,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/76c859abcaff4743a7f19c0d8d1d1eaf/files/caeb98a84023445498b4b377d2e027e8.docx
